username,course_id,click_about,click_courseware,click_forum,click_info,click_progress,close_courseware,create_comment,create_thread,load_video,pause_video,play_video,problem_check,problem_check_correct,problem_check_incorrect,problem_get,problem_save,reset_problem,seek_video,stop_video,truth
43554,44193,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43555,44144,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0
43557,44014,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
43558,44040,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1
43558,44065,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43561,44174,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43561,44181,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43561,44219,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43562,44065,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43563,44073,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
43563,44135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43564,44133,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43564,44164,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43564,44207,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1
43564,44230,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43565,44093,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
43565,44221,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43566,44021,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43566,44028,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43571,44017,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43572,44031,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43575,44122,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
43582,44096,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
43591,44063,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43595,44188,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43599,44068,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43599,44222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43600,44236,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43601,44032,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
43601,44058,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43602,44218,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43603,44016,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43607,44021,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43608,44082,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
43611,44063,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1
43611,44155,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43613,44017,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43614,44222,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43616,44093,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43616,44141,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
43616,44158,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43617,44121,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43618,44010,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
43619,44081,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0
43619,44214,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
43620,44069,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43620,44188,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43621,44150,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43624,44048,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43624,44121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
43624,44179,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1
43625,44055,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43625,44080,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43625,44181,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
43625,44225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43626,44234,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43628,44072,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43628,44082,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43628,44115,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43628,44179,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1
43630,44068,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0
43630,44179,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1
43637,44223,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43638,44068,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0
43638,44090,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43638,44105,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43641,44031,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43643,44068,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43649,44230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43650,44031,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43653,44061,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43653,44104,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43654,44022,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
43654,44082,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43659,44041,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43659,44062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43661,44072,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
43661,44079,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43663,44121,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
43664,44218,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43669,44222,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43670,44068,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43674,44206,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43676,44053,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
43676,44059,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
43676,44103,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
43680,44198,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43686,44115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
43689,44043,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
43689,44057,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
43689,44084,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43689,44111,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43689,44119,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43689,44193,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43690,44068,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0
43690,44172,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
43691,44071,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43691,44087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43694,44075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43694,44081,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1
43695,44212,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0
43697,44030,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43697,44199,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0
43698,44137,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
43700,44030,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43702,44062,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
43702,44076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43702,44085,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
43703,44013,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
43703,44029,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43703,44038,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43703,44050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43703,44158,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43704,44242,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
43708,44129,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43708,44225,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
43711,44062,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43711,44133,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43712,44218,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
43714,44215,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1
43715,44073,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
43715,44132,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0
43718,44221,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43718,44246,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43728,44026,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43728,44030,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43728,44064,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43728,44073,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0
43728,44083,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43728,44167,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1
43728,44173,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0
43728,44174,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43728,44175,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1
43728,44180,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43728,44198,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43728,44211,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43728,44240,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43730,44028,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
43730,44178,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1
43730,44214,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43735,44065,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43735,44133,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43737,44121,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43737,44124,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43743,44094,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43743,44168,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43743,44191,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43743,44219,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43747,44112,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
43748,44025,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
43748,44173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43748,44192,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43749,44029,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
43749,44031,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43749,44121,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
43750,44032,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0
43751,44040,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43751,44081,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43751,44093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
43753,44022,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43754,44062,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43757,44013,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
43757,44014,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
43757,44031,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
43758,44222,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
43760,44160,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43760,44201,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43763,44219,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
43764,44249,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1
43765,44179,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43767,44020,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43767,44022,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43767,44030,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43767,44054,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43767,44066,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43767,44094,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43767,44121,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
43767,44124,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43767,44178,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43768,44254,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43770,44053,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
43771,44028,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43774,44076,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43774,44219,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43775,44031,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43775,44129,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43775,44206,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43777,44013,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43777,44076,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43777,44085,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43777,44086,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
43777,44205,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43779,44070,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
43784,44044,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43790,44044,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43798,44172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43798,44222,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1
43800,44033,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
43801,44079,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
43801,44095,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43801,44206,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
43801,44219,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
43803,44170,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43803,44199,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
43804,44254,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
43806,44247,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43807,44011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43807,44019,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43808,44083,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1
43809,44062,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43810,44030,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43810,44040,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43812,44050,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
43813,44188,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
43814,44125,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43814,44173,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
43815,44014,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43815,44032,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43815,44035,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43815,44215,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43818,44032,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1
43822,44206,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43825,44251,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
43827,44105,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
43828,44121,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0
43828,44173,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1
43830,44022,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43830,44027,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43831,44186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
43833,44085,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43834,44028,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
43834,44065,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
43838,44084,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43838,44196,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43838,44206,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43838,44219,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
43839,44215,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0
43840,44081,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43842,44038,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
43842,44065,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43842,44251,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43844,44055,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0
43844,44206,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43845,44030,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43846,44009,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43848,44249,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1
43849,44009,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
43849,44043,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1
43852,44206,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43852,44213,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43854,44066,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43857,44118,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43858,44065,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43859,44127,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43860,44190,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43866,44154,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
43866,44190,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
43870,44062,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43870,44076,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43870,44081,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43870,44181,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43883,44025,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
43886,44027,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43891,44142,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0
43891,44148,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
43895,44158,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
43895,44193,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
43895,44214,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
43896,44086,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
43904,44052,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
43905,44109,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43906,44021,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43906,44025,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
43906,44153,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
43907,44037,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
43908,44092,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43910,44099,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43911,44024,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
43911,44025,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
43911,44032,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
43911,44168,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
43913,44199,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43917,44017,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
43918,44030,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
43920,44248,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1
43921,44019,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43921,44030,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43921,44036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43921,44081,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43921,44132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43921,44133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43921,44135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43921,44162,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43921,44173,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43921,44177,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43922,44181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
43925,44025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43926,44031,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
43927,44036,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
43929,44061,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
43929,44186,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
